Asset Class,Issuer Name,CUSIP,Ticker,Ask Price,Cpn,Maturity,Conversion Ratio,CV Conversion Price,CV Stock Volatility
Preferreds,Prospect Capital Corp,74349X201,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74349X300,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T308,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T209,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T506,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T704,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T605,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T803,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T860,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T878,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,AgEagle Aerial Systems Inc,EP0601740,ENRJ,#N/A N/A,5,#N/A Field Not Applicable,1612.903226,0.62,340.5322629
Preferreds,Prospect Capital Corp,74290T886,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T852,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T845,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T829,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T837,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T811,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T795,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T787,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T779,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T761,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T746,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74350D201,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T720,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T712,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T688,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T654,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T639,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,EP0602540,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T647,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T621,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T613,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T597,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74350D409,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74350D607,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74350D508,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T555,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T548,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T522,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T456,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T514,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T472,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T464,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T449,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T431,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T423,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T381,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T399,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T365,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T340,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T324,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T332,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T316,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T274,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T282,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T233,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Intelligent Bio Solutions Inc,36151G501,INBS,#N/A N/A,0,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T241,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T217,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T225,PSEC,#N/A N/A,6.25,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T183,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T175,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T167,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74349X888,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74349X805,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74349X706,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,ION Media Networks Inc,46205A202,IION,#N/A N/A,9.75,31/12/2026,625,16,40
Preferreds,Musicsource USA Inc,Y50121394,MUSS,#N/A N/A,0.1,#N/A Field Not Applicable,0.05,20,#N/A N/A
Preferreds,Musicsource USA Inc,Y50121402,MUSS,#N/A N/A,12,#N/A Field Not Applicable,0.05,20,#N/A N/A
Preferreds,American Telephone + Data Inc,Y50127128,ATPL,#N/A N/A,10,#N/A Field Not Applicable,1,3,40
Preferreds,Patriot Energy Corp/Houston TX,876628207,PGYC,#N/A N/A,12,#N/A Field Not Applicable,0.3469,4.324012684,40
Preferreds,Patriot Energy Corp/Houston TX,876628306,PGYC,#N/A N/A,8,#N/A Field Not Applicable,0.2021,4.948045522,40
Preferreds,Commodore Separation Technologies Inc,202909305,CXOT,#N/A N/A,10,#N/A Field Not Applicable,1.66667,5.999988,#N/A N/A
Preferreds,Core Cap Inc,21867R306,CORCAP,#N/A N/A,10,#N/A Field Not Applicable,1.14,21.92982456,#N/A N/A
Preferreds,Core Cap Inc,21867R207,CORCAP,#N/A N/A,10,#N/A Field Not Applicable,1.14,21.92982456,40
Preferreds,Atlantic Gulf Communities Corp,048556203,AFLF,#N/A N/A,20,#N/A Field Not Applicable,1.739,5.750431282,#N/A N/A
Corporates,Smith Micro Software Inc,BY4666768,SMSI,#N/A N/A,6,31/12/2023,298.507463,3.35E-08,#N/A N/A
Corporates,Invacare Holdings Corp,46124AAB7,IVCHLD,#N/A N/A,7.5,01/05/2028,581.3953,1.720000144,40
Corporates,Toreador Resources Corp,891050AC0,ZAZA,#N/A N/A,7,01/10/2025,9.80392,102.0000163,40
Corporates,Oncology Institute Inc/The,BY3741745,TOI,#N/A N/A,4,09/08/2027,116.726976,8.566999971,119.363885
Corporates,Manor Care Inc,564055AL5,MANRCR,#N/A N/A,1.875,01/08/2035,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,Manor Care Inc,564055AN1,MANRCR,#N/A N/A,2,01/06/2036,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,Manor Care Inc,564055AP6,MANRCR,#N/A N/A,2,01/06/2036,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
